"","FeatureName","FeatureID","AvgRank"
"2309","cg23058548",4978,2855.6
"2310","cg25155766",5415,2856
"2311","cg09634455",2274,2856.6
"2312","cg03787454",987,2857.4
"2313","cg04705068",1195,2857.6
"2314","cg10298507",2431,2857.6
"2315","cg21283680",4672,2858
"2316","cg19519964",4329,2859.4
"2317","cg27427565",5857,2860.8
"2318","cg16107389",3656,2861
"2319","cg20934105",4600,2861.2
"2320","cg07624918",1850,2861.8
"2321","cg10385290",2444,2861.8
"2322","cg14454440",3340,2861.8
"2323","cg18371769",4125,2861.8
"2324","cg01672380",426,2862.8
"2325","cg03864281",1005,2863
"2326","cg02744123",704,2863.6
"2327","cg05732876",1444,2864.2
"2328","cg16587325",3767,2864.2
"2329","cg22615730",4906,2864.4
"2330","cg00845742",209,2864.8
"2331","cg03212620",836,2864.8
"2332","cg09180890",2178,2865.4
"2333","cg17605021",3976,2865.6
"2334","cg13331526",3070,2865.8
"2335","cg21623264",4721,2868
"2336","cg07138793",1730,2869.2
"2337","cg05164282",1309,2869.4
"2338","cg00905417",228,2870.4
"2339","cg11100640",2588,2871
"2340","cg19234509",4276,2871.6
"2341","cg01413698",367,2872.8
"2342","cg22590775",4903,2872.8
"2343","cg10464773",2466,2873.6
"2344","cg15779295",3590,2873.8
"2345","cg04709035",1196,2874
"2346","cg16802801",3824,2875.2
"2347","cg23539701",5078,2875.2
"2348","cg00033304",9,2876.8
"2349","cg13141009",3032,2877
"2350","cg01572144",400,2877.2
"2351","cg17036419",3857,2878
"2352","cg15049370",3454,2878.2
"2353","cg20861489",4588,2878.4
"2354","cg27033712",5778,2878.8
"2355","cg04009429",1045,2879
"2356","cg26803670",5730,2879.8
"2357","cg04570149",1163,2880.8
"2358","cg19110895",4259,2881
"2359","cg01515802",387,2881.6
"2360","cg07085361",1714,2881.8
"2361","cg21573651",4712,2881.8
"2362","cg22519189",4889,2882
"2363","cg03025569",795,2882.6
"2364","cg17553300",3972,2882.8
"2365","cg12804278",2965,2883.2
"2366","cg13044277",3008,2883.2
"2367","cg10133248",2394,2883.4
"2368","cg14678654",3395,2884.2
"2369","cg23718201",5107,2884.4
"2370","cg02984792",782,2884.6
"2371","cg03057528",808,2885.2
"2372","cg07369374",1791,2885.8
"2373","cg14033946",3242,2886
"2374","cg25657261",5506,2886.4
"2375","cg08841829",2109,2886.8
"2376","cg24828246",5351,2887
"2377","cg07669260",1860,2888.2
"2378","cg09511547",2252,2888.2
"2379","cg15905634",3611,2889.2
"2380","cg18371976",4126,2889.8
"2381","cg06127263",1524,2890.6
"2382","cg24446604",5265,2891.4
"2383","cg24750752",5341,2891.8
"2384","cg04960614",1262,2892
"2385","cg22211154",4825,2892
"2386","cg10915509",2553,2892.2
"2387","cg20677019",4551,2893.6
"2388","cg18543108",4152,2895.2
"2389","cg13382117",3080,2895.8
"2390","cg08301525",1997,2896.2
"2391","cg01554383",397,2898
"2392","cg16584431",3764,2898
"2393","cg01237677",310,2899.4
"2394","cg03731898",969,2899.4
"2395","cg22366279",4861,2899.4
"2396","cg23062096",4979,2900.2
"2397","cg16084857",3648,2900.4
"2398","cg21407451",4691,2900.4
"2399","cg26210451",5602,2901
"2400","cg16492577",3739,2901.6
"2401","cg17907945",4042,2902.2
"2402","cg26684673",5702,2902.8
"2403","cg26251472",5615,2903.4
"2404","cg06687091",1621,2904.2
"2405","cg08768385",2101,2904.4
"2406","cg14930690",3438,2904.4
"2407","cg02352339",595,2905.2
"2408","cg18758453",4198,2907.8
"2409","cg07708453",1868,2908.2
"2410","cg23990557",5166,2908.8
"2411","cg07040834",1704,2909.6
"2412","cg16225491",3683,2910
"2413","cg18308755",4111,2910
"2414","cg02908748",754,2910.8
"2415","cg17478997",3952,2912
"2416","cg12940747",2992,2912.8
"2417","cg17016777",3855,2913
"2418","cg14581491",3372,2913.2
"2419","cg00290627",69,2913.4
"2420","cg06518714",1588,2913.8
"2421","cg15398400",3527,2914.2
"2422","cg01651660",420,2914.8
"2423","cg25726859",5524,2915
"2424","cg05273999",1339,2915.6
"2425","cg03611504",931,2916
"2426","cg07099567",1718,2916.8
"2427","cg04451031",1139,2917
"2428","cg12371569",2865,2917.2
"2429","cg01383911",354,2918.8
"2430","cg16856453",3831,2919.2
"2431","cg14704758",3401,2921
"2432","cg00765635",191,2922
"2433","cg03723052",967,2922.4
"2434","cg17490196",3955,2924.2
"2435","cg03266123",846,2924.6
"2436","cg10459630",2464,2924.6
"2437","cg24191176",5217,2924.6
"2438","cg03440272",889,2925.8
"2439","cg20491406",4515,2925.8
"2440","cg09284102",2205,2928.4
"2441","cg08649068",2079,2928.8
"2442","cg05638299",1424,2930.4
"2443","cg13672300",3152,2931.6
"2444","cg14169163",3273,2931.6
"2445","cg22890130",4949,2932.2
"2446","cg06340020",1559,2932.4
"2447","cg09121680",2161,2933.2
"2448","cg23426231",5056,2933.6
"2449","cg17015217",3854,2934.2
"2450","cg16168950",3668,2934.4
"2451","cg17978274",4056,2935
"2452","cg15881107",3608,2935.2
"2453","cg00409861",102,2936
"2454","cg11733626",2728,2936
"2455","cg00099976",16,2936.2
"2456","cg26222437",5606,2936.2
"2457","cg04250180",1102,2936.4
"2458","cg07790569",1879,2936.6
"2459","cg05797854",1463,2937
"2460","cg12117115",2807,2937.2
"2461","cg07052880",1707,2937.6
"2462","cg02246229",576,2938.4
"2463","cg09992309",2357,2938.4
"2464","cg21934311",4770,2938.4
"2465","cg09185350",2180,2939.4
"2466","cg13772514",3175,2939.8
"2467","cg01405242",363,2940
"2468","cg10948070",2563,2940
"2469","cg17777874",4008,2940.4
"2470","cg09299075",2210,2940.6
"2471","cg23095812",4982,2941.2
"2472","cg22263131",4836,2941.4
"2473","cg14630099",3385,2942
"2474","cg07851269",1890,2942.8
"2475","cg01142317",289,2943
"2476","cg04459585",1149,2943
"2477","cg09502866",2249,2943.6
"2478","cg04894958",1247,2943.8
"2479","cg05390473",1365,2943.8
"2480","cg05172425",1311,2944.4
"2481","cg12270140",2837,2944.6
"2482","cg01086895",268,2945.8
"2483","cg18590119",4164,2946.6
"2484","cg22167093",4819,2946.8
"2485","cg03470745",900,2947.8
"2486","cg14335408",3314,2947.8
"2487","cg07841866",1889,2948.2
"2488","cg17788349",4011,2949
"2489","cg18214379",4096,2949
"2490","cg09713616",2288,2949.6
"2491","cg04852097",1233,2950.2
"2492","cg13079333",3014,2951.8
"2493","cg01598421",406,2952.8
"2494","cg08476485",2035,2953.4
"2495","cg12432983",2881,2953.6
"2496","cg26801014",5729,2954
"2497","cg09412369",2228,2955.6
"2498","cg13049357",3009,2955.8
"2499","cg06951565",1688,2956
"2500","cg19276014",4283,2956
"2501","cg05773194",1456,2956.2
"2502","cg13303310",3063,2957.4
"2503","cg01401337",360,2957.6
"2504","cg07713026",1869,2958
"2505","cg03518493",906,2958.6
"2506","cg11610050",2694,2958.6
"2507","cg01474424",376,2958.8
"2508","cg10148293",2397,2959.2
"2509","cg00722041",175,2959.8
"2510","cg03599600",926,2960.6
"2511","cg10532407",2482,2960.8
"2512","cg21041751",4623,2962.4
"2513","cg05549970",1410,2963.6
"2514","cg14065153",3248,2964.8
"2515","cg07155318",1734,2965.2
"2516","cg17177632",3895,2965.2
"2517","cg26528298",5669,2966.6
"2518","cg24652817",5307,2967.4
"2519","cg22350910",4860,2968
"2520","cg07515787",1829,2968.8
"2521","cg01413240",366,2969.2
"2522","cg20540913",4522,2969.2
"2523","cg07438451",1807,2969.4
"2524","cg03421236",884,2970.8
"2525","cg20125028",4448,2971
"2526","cg03926206",1019,2971.4
"2527","cg07075061",1713,2971.8
"2528","cg12602112",2929,2973.2
"2529","cg26545346",5674,2973.4
"2530","cg01277072",325,2974.6
"2531","cg26076619",5579,2974.8
"2532","cg00133811",27,2975
"2533","cg17213010",3901,2975
"2534","cg24157392",5208,2975.8
"2535","cg09163720",2172,2977
"2536","cg20844861",4583,2977.4
"2537","cg12540729",2912,2977.6
"2538","cg08763351",2100,2977.8
"2539","cg00502062",125,2978.8
"2540","cg16928487",3838,2979.4
"2541","cg22279588",4842,2981.4
"2542","cg15234550",3492,2982
"2543","cg22166084",4818,2982.4
"2544","cg10171307",2401,2983.4
"2545","cg15180869",3486,2983.6
"2546","cg15302128",3506,2984.4
"2547","cg20033239",4437,2984.4
"2548","cg20227592",4469,2986
"2549","cg19201770",4271,2987
"2550","cg23220346",5012,2987.2
"2551","cg03442534",890,2987.6
"2552","cg00847544",210,2987.8
"2553","cg15922705",3613,2987.8
"2554","cg24651215",5305,2987.8
"2555","cg03186339",829,2989.6
"2556","cg21874902",4752,2989.8
"2557","cg17073076",3871,2990.2
"2558","cg09577651",2264,2990.8
"2559","cg21966410",4778,2991.4
"2560","cg11896398",2762,2991.8
"2561","cg06561883",1598,2992.4
"2562","cg11417319",2658,2993.2
"2563","cg17491058",3956,2994.2
"2564","cg26824826",5736,2994.6
"2565","cg04197452",1085,2994.8
"2566","cg00394247",98,2995
"2567","cg21760402",4734,2995
"2568","cg12525707",2907,2995.6
"2569","cg01605921",408,2996
"2570","cg13768026",3171,2996
"2571","cg03623288",933,2996.2
"2572","cg00886824",223,2997.8
"2573","cg13581022",3127,2998
"2574","cg00160981",39,2998.4
"2575","cg02845274",735,2999
"2576","cg05290058",1342,2999.4
"2577","cg10938788",2560,2999.6
"2578","cg10759613",2519,3000
"2579","cg09162916",2170,3001.4
"2580","cg10342963",2440,3001.4
"2581","cg01220560",305,3001.6
"2582","cg08264507",1988,3002
"2583","cg19639135",4352,3002.6
"2584","ch.5.706755F",5921,3003.4
"2585","cg22845236",4941,3003.6
"2586","cg00806644",200,3004
"2587","cg03127750",821,3004.2
"2588","cg09219734",2189,3004.2
"2589","cg26657991",5699,3004.2
"2590","cg11909311",2764,3006
"2591","cg22041682",4791,3006.8
"2592","cg11528914",2679,3007.8
"2593","cg27123166",5794,3009.6
"2594","cg05885717",1476,3009.8
"2595","cg16192575",3674,3009.8
"2596","cg00729627",177,3010.2
"2597","cg11059944",2580,3010.2
"2598","cg24191953",5218,3010.2
"2599","cg02041108",527,3010.6
"2600","cg00113020",19,3011
"2601","cg12398261",2869,3011.8
"2602","cg25274263",5435,3012
"2603","cg00320288",79,3012.4
"2604","cg05237641",1329,3012.4
"2605","cg17840539",4026,3012.8
"2606","cg14795069",3414,3013.2
"2607","cg13088556",3018,3013.8
"2608","cg03294207",853,3014.2
"2609","cg19281864",4284,3015
"2610","cg26619296",5691,3016
"2611","cg15414828",3531,3018.6
"2612","cg10714510",2513,3019
"2613","cg16884555",3833,3019
"2614","cg19324313",4290,3019
"2615","cg24247577",5226,3019
"2616","cg08202754",1969,3019.6
"2617","cg21852117",4747,3019.6
"2618","cg14989202",3446,3020
"2619","cg23939782",5154,3020
"2620","cg08920032",2128,3020.6
"2621","cg13482172",3103,3020.6
"2622","cg22857085",4944,3023.6
"2623","cg24506197",5276,3024
"2624","cg05116896",1293,3025
"2625","cg01105494",277,3025.2
"2626","cg16371598",3718,3025.8
"2627","cg24173428",5212,3026
"2628","cg20281046",4474,3026.4
"2629","cg00014561",4,3026.6
"2630","cg14135596",3264,3026.8
"2631","cg24128979",5196,3026.8
"2632","cg14566437",3369,3027.2
"2633","cg01943414",500,3027.6
"2634","cg23482872",5064,3027.8
"2635","cg00790835",196,3028.4
"2636","cg09395703",2223,3028.6
"2637","cg18238130",4100,3028.6
"2638","cg12193327",2825,3029
"2639","cg11835955",2752,3030
"2640","cg20964304",4608,3030.2
"2641","cg03030267",797,3030.8
"2642","cg23844325",5137,3031.2
"2643","cg14466942",3344,3031.8
"2644","cg05393300",1366,3034
"2645","cg16039651",3639,3034.8
"2646","cg01093946",271,3035.6
"2647","cg14789590",3413,3036.4
"2648","cg03383508",874,3036.6
"2649","cg16410656",3725,3036.6
"2650","cg03463948",897,3037.2
"2651","cg21511816",4708,3037.2
"2652","cg05515143",1398,3038.8
"2653","cg19818312",4387,3039.2
"2654","cg27034568",5779,3039.6
"2655","cg02155957",553,3039.8
"2656","cg15888522",3609,3040
"2657","cg06689049",1622,3040.8
"2658","cg26913850",5755,3041.4
"2659","cg04703500",1194,3042.4
"2660","cg15057818",3458,3043.2
"2661","cg19493242",4324,3044.8
"2662","cg12148262",2814,3045.4
"2663","cg16501033",3741,3045.4
"2664","cg25039837",5395,3045.6
"2665","cg08189391",1964,3046.8
"2666","cg04649115",1184,3047.2
"2667","cg02781447",711,3048
"2668","cg05247821",1332,3048
"2669","cg17204569",3900,3048.8
"2670","cg18424393",4134,3049
"2671","cg01152015",294,3049.4
"2672","cg04003690",1042,3049.4
"2673","cg07865580",1894,3049.4
"2674","cg14083421",3254,3050
"2675","cg05131202",1296,3050.2
"2676","cg07470275",1812,3050.6
"2677","cg15745824",3586,3050.8
"2678","cg03770787",980,3051.2
"2679","cg04663292",1185,3051.6
"2680","cg06811361",1650,3052
"2681","cg16100486",3652,3052
"2682","cg07040303",1703,3052.6
"2683","cg13446404",3095,3053
"2684","cg17684657",3987,3053.4
"2685","cg04978279",1263,3054.4
"2686","cg06689918",1623,3055.6
"2687","cg22377064",4862,3056.8
"2688","cg08333257",2003,3057.6
"2689","cg25840179",5540,3057.8
"2690","cg14037088",3244,3058
"2691","cg18011916",4062,3060.2
"2692","cg00434461",106,3060.4
"2693","cg07883262",1899,3060.6
"2694","cg25565820",5490,3060.8
"2695","cg19301114",4285,3062.8
"2696","cg23847843",5140,3063.2
"2697","cg17819990",4018,3063.4
"2698","cg24067046",5186,3063.8
"2699","cg18071202",4075,3064.8
"2700","cg08345211",2005,3065.2
"2701","cg25785495",5532,3065.6
"2702","cg12017815",2781,3065.8
"2703","cg15831875",3596,3066.4
"2704","cg08158160",1955,3067
"2705","cg12135835",2811,3068
"2706","cg18753424",4196,3068.4
"2707","cg26349358",5636,3068.4
"2708","cg02392915",614,3068.6
"2709","cg09950370",2348,3068.6
"2710","cg23434428",5059,3069
"2711","cg16333440",3708,3069.4
"2712","cg07795790",1880,3071.6
"2713","cg06316121",1553,3072.2
"2714","cg03702660",959,3072.4
"2715","cg23045998",4973,3074.2
"2716","cg14511364",3352,3075.6
"2717","cg25203113",5423,3076.6
"2718","cg09649486",2278,3076.8
"2719","cg01081813",267,3078
"2720","cg23599224",5089,3078.2
"2721","cg08428868",2022,3079.6
"2722","cg16205854",3678,3079.8
"2723","cg03849851",1002,3080
"2724","cg27128011",5795,3080
"2725","cg02703535",694,3080.2
"2726","cg08642068",2076,3080.4
"2727","cg15329936",3515,3080.8
"2728","cg15678386",3574,3081.2
"2729","cg24389599",5253,3081.6
"2730","cg22702025",4922,3081.8
"2731","cg08230553",1978,3082.8
"2732","cg05192898",1315,3083.2
"2733","cg04832019",1228,3085.2
"2734","cg15503018",3550,3085.4
"2735","cg01001533",247,3086
"2736","cg02511315",635,3086.4
"2737","cg10603004",2499,3087.8
"2738","cg17276624",3914,3087.8
"2739","cg21004129",4617,3087.8
"2740","cg15973285",3623,3088.6
"2741","cg20411127",4495,3089.4
"2742","cg00935216",230,3089.6
"2743","cg08857994",2113,3089.8
"2744","cg11149277",2605,3089.8
"2745","cg02965712",774,3090
"2746","cg15447697",3536,3091.2
"2747","cg07136635",1729,3091.4
"2748","cg18865075",4220,3091.4
"2749","cg05976179",1500,3091.8
"2750","cg11597969",2691,3091.8
"2751","cg17074017",3872,3092
"2752","cg10580549",2492,3092.4
"2753","cg07192491",1742,3093.6
"2754","cg04746792",1202,3094
"2755","cg14001664",3233,3094
"2756","cg07134622",1727,3094.2
"2757","cg19000186",4247,3096
"2758","cg17633234",3981,3096.4
"2759","cg11610614",2695,3096.8
"2760","cg04726702",1198,3099
"2761","cg11952478",2774,3099
"2762","cg07022307",1701,3100
"2763","cg05482502",1388,3100.4
"2764","cg19053358",4252,3101
"2765","cg18540939",4150,3102
"2766","cg09878267",2329,3102.6
"2767","cg25417766",5471,3103
"2768","cg08346127",2006,3103.8
"2769","cg13411149",3085,3105.2
"2770","cg07658809",1857,3105.6
"2771","cg06549228",1596,3105.8
"2772","cg20391058",4491,3105.8
"2773","cg14611767",3378,3106
"2774","cg26510473",5665,3106.2
"2775","cg07364841",1790,3107
"2776","cg09215936",2187,3107.2
"2777","cg27233989",5817,3107.8
"2778","cg22983689",4966,3109
"2779","cg07414574",1802,3109.6
"2780","cg26426112",5653,3109.6
"2781","cg22824291",4938,3110.4
"2782","cg09344229",2218,3110.6
"2783","cg15329115",3514,3110.6
"2784","cg22058533",4794,3111.4
"2785","cg15327380",3512,3111.6
"2786","cg24476722",5267,3111.6
"2787","cg16939720",3839,3111.8
"2788","cg05889842",1480,3112.4
"2789","cg24842334",5355,3112.4
"2790","cg13190238",3047,3112.6
"2791","cg22266967",4838,3112.8
"2792","cg19558933",4333,3113.4
"2793","cg05334190",1352,3114
"2794","cg23078268",4981,3114.8
"2795","cg20877587",4592,3115.2
"2796","cg04809026",1220,3118.6
"2797","cg00291929",70,3118.8
"2798","cg05755889",1449,3119.4
"2799","cg27402091",5851,3119.4
"2800","cg27510354",5873,3119.6
"2801","cg23926793",5149,3120.6
"2802","cg23213758",5009,3121.6
"2803","cg14457607",3342,3121.8
"2804","cg23139982",4991,3122
"2805","cg25887010",5544,3122
"2806","cg01863042",478,3122.2
"2807","cg19313373",4287,3122.2
"2808","cg19405162",4315,3122.6
"2809","cg05921581",1483,3123
"2810","cg13247117",3056,3123
"2811","cg13396201",3083,3123.2
"2812","cg18074450",4076,3124
"2813","cg06570358",1600,3124.2
"2814","cg10591948",2497,3124.2
"2815","cg11310087",2632,3124.8
"2816","cg16261114",3695,3125.6
"2817","cg06409856",1570,3126
"2818","cg08681966",2081,3126.2
"2819","cg23176399",4999,3126.2
"2820","cg06437747",1576,3126.4
"2821","cg01555981",398,3126.6
"2822","cg23687192",5099,3126.6
"2823","cg02302165",589,3126.8
"2824","cg13687935",3155,3126.8
"2825","cg18717355",4189,3126.8
"2826","cg25797006",5534,3126.8
"2827","cg05032264",1278,3127.6
"2828","cg06320981",1554,3127.6
"2829","cg16340023",3710,3128.4
"2830","cg22306579",4851,3129.2
"2831","cg13838861",3189,3129.8
"2832","cg11789804",2739,3130.2
"2833","cg27664268",5899,3130.2
"2834","cg09945822",2346,3130.6
"2835","cg10204868",2411,3130.6
"2836","cg12561945",2917,3131.4
"2837","cg24901028",5367,3131.4
"2838","cg13062935",3012,3131.8
"2839","cg13214121",3049,3136.4
"2840","cg10402198",2451,3139
"2841","cg25583264",5497,3139
"2842","cg01877778",480,3139.4
"2843","cg08203569",1970,3139.8
"2844","cg27432847",5859,3140
"2845","cg19364021",4305,3140.4
"2846","cg06951265",1687,3140.6
"2847","cg06792724",1649,3141.2
"2848","cg21238404",4659,3141.6
"2849","cg26262033",5618,3142
"2850","cg05740024",1446,3142.4
"2851","cg06635202",1615,3142.4
"2852","cg23744372",5116,3142.4
"2853","cg06746426",1635,3143
"2854","cg24770158",5344,3144
"2855","cg09340511",2217,3144.6
"2856","cg20766179",4564,3144.6
"2857","cg13626585",3137,3144.8
"2858","cg23032993",4972,3145.2
"2859","cg04459499",1148,3145.4
"2860","cg10309886",2433,3145.4
"2861","cg01279453",327,3146
"2862","cg06102612",1521,3146.6
"2863","cg11832870",2749,3146.6
"2864","cg20420659",4497,3147.4
"2865","cg25272394",5434,3147.4
"2866","cg11110686",2592,3147.8
"2867","cg20065216",4442,3148.2
"2868","cg13869899",3199,3149
"2869","cg16671157",3787,3149.4
"2870","cg10033892",2366,3150
"2871","cg12013590",2780,3150
"2872","cg06238491",1541,3150.2
"2873","cg09057033",2148,3150.2
"2874","cg12497171",2903,3150.2
"2875","cg20458922",4510,3150.6
"2876","cg22778797",4931,3150.8
"2877","cg02890250",744,3151
"2878","cg03257293",841,3151.8
"2879","cg24912560",5369,3152
"2880","cg22966065",4961,3153
"2881","cg06231140",1540,3153.2
"2882","cg01328158",338,3153.4
"2883","cg02902617",749,3153.4
"2884","cg10772372",2521,3153.6
"2885","cg14918019",3437,3154.4
"2886","cg09010699",2142,3155.2
"2887","cg22453634",4879,3155.2
"2888","cg22802167",4933,3155.6
"2889","cg26836175",5740,3156.8
"2890","cg26955881",5763,3156.8
"2891","cg03736201",971,3157
"2892","cg26117778",5587,3157
"2893","cg10092080",2378,3157.2
"2894","cg07117038",1723,3157.4
"2895","cg15826891",3593,3157.4
"2896","cg13713172",3157,3158.8
"2897","cg24123724",5194,3158.8
"2898","cg10523411",2478,3159
"2899","cg22918949",4954,3159
"2900","cg19981561",4425,3160.4
"2901","cg20326359",4482,3160.4
"2902","cg23323948",5045,3160.6
"2903","cg01055075",258,3161.2
"2904","cg05643339",1425,3161.4
"2905","cg08150745",1953,3162.4
"2906","cg07140194",1731,3163.4
"2907","cg06724236",1629,3163.8
"2908","cg22350305",4859,3164.2
"2909","cg10003284",2361,3164.8
"2910","cg26827966",5737,3164.8
"2911","cg19258565",4280,3166
"2912","cg09374648",2221,3166.2
"2913","cg19346729",4301,3166.2
"2914","cg04407248",1127,3166.4
"2915","cg05693814",1440,3166.6
"2916","cg18864857",4219,3166.6
"2917","cg17150789",3885,3167
"2918","cg09909417",2338,3167.2
"2919","cg26411672",5649,3167.4
"2920","cg24990808",5383,3167.8
"2921","cg02657855",681,3168.4
"2922","cg07225862",1755,3168.4
"2923","cg10010257",2363,3168.6
"2924","cg18264210",4104,3168.6
"2925","cg04844543",1232,3169.2
"2926","cg05275343",1340,3169.6
"2927","cg12176793",2821,3169.6
"2928","cg25239095",5428,3169.6
"2929","cg25284031",5439,3169.6
"2930","cg06545143",1592,3169.8
"2931","cg13026437",3004,3170.4
"2932","cg20393609",4492,3170.4
"2933","cg25464210",5475,3170.4
"2934","cg15275286",3501,3170.8
"2935","cg13829980",3186,3172
"2936","cg22143209",4806,3172
"2937","cg00124045",24,3172.2
"2938","cg01831959",470,3172.2
"2939","cg13903070",3208,3172.2
"2940","cg04017193",1050,3172.8
